RECNUMB,SN,SENSE,INITTF,NOMLEX1TF,NOMLEX2TF,NOMLEX3TF,NOMLEX4TF,NOMLEX5TF,VERBLEX1TF,VERBLEX2TF,VERBLEX3TF,VERBLEX4TF,VERBLEX5TF,PARTLEX1TF,PARTLEX2TF,PARTLEX3TF,QUESTLEXTF,QUESTLE2TF,DEICTIC1TF,INTERJ1TF,INTERJ2TF,INTERJ3TF,COMPTF,BLENDTF,DIRTF,BEGINDIRTF,ENDDIRTF,ORIENTTF,BODYLOCTF,AUSLEXTF,REGLEXTF,RESTRICT,GENSIGN,MARGINAL,VARLEXTF,NTHTF,STHTF,NSWTF,VICTF,QLDTF,WATF,SATF,TASTF,CATHSCHTF,STATESCHTF,ANGCONGTF,CATHOLICTF,JWTF,OTHERELTF,PROPNAMETF,BODYACTTF,SENSEACTTF,MINDACTTF,ANIMALTF,LINGACTTF,METALANGTF,FEELINGSTF,JUDGETF,QUALITYTF,QUANTITYTF,PEOPLETF,COLORSTF,SHAPESTF,EDUCATETF,FOODSTF,DRINKSTF,COOKINGTF,GOVTF,HEALTHTF,MONEYTF,ORDERTF,MATHSTF,FURNTF,ROOMSTF,UTENSILSTF,GROOMTF,CLOTHESTF,BODYPARTTF,FAMILYTF,WORKTF,SEXTF,CITYTF,LOCDIRTF,SHOPTF,NATURETF,ARTSTF,SPORTSTF,HOBBIESTF,RELIGIONTF,AUTOSTF,TIMETF,DAYSTF,SEASONSTF,TRAVELTF,ONEHAND,TWOHAND,DOUBLEHND,ALTERNATE,DOMHNDSH,SUBHNDSH,LOCPRIM,LOCSECOND,SYM,PARA,DOMONLY,OPAQUETF,OBSCURETF,TRANSLTF,TRANSPTF,ASLLOANTF,BSLLOANTF,SALUTATION,DEAFNESS,LAW,TELECOMMUN,ENGTF1,ENGTF2,ENGTF3,ENGTF4,ENGTF5,ENGTF6,ENGTF7,ENGTF8,ENGTF9,ENGTF10,ENGTF11,ENGTF12,ANT1TF,ANT2TF,ANT3TF,CF1TF,CF2TF,CF3TF,SYN1TF,SYN2TF,SYN3TF,MATTERTF,DEICTIC1,DEICTIC2,DEICTIC3,DEICTIC4,DEICTIC2TF,DEICTIC3TF,DEICTIC4TF,COMP,BLEND,QUERIES,NOMLEX1,NOMLEX2,NOMLEX3,NOMLEX4,NOMLEX5,GENMEAN,INTERJ1,INTERJ2,INTERJ3,PARTLEX1,PARTLEX2,PARTLEX3,QUESTLEX,QUESTLEX2,ENGLISH1,ENGLISH2,ENGLISH3,ENGLISH4,ENGLISH5,ENGLISH6,ENGLISH7,ENGLISH8,ENGLISH9,ENGLISH10,ENGLISH11,ENGLISH12,VERBLEX1,VERBLEX2,VERBLEX3,VERBLEX4,VERBLEX5,IDGLOSS,ANT1,ANT2,ANT3,CF1,CF2,CF3,SYN1,SYN2,SYN3,OLDENTRY
2.1000000000000000e+01,3.4000000000000000e+01,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,,,,,0,0,0,,"BROWN + FACE",,"1. The condition of having skin which has turned an attractive brown colour because you have been in the sun. English = tan, suntan.",,,,,,,,,,,,,,"tan","suntan","brown","tanned","sun-tanned",,,,,,,,"1. Used to describe someone whose skin is darker than usual because they have been in the sun. English = (be) brown, (be) tanned, (be) sun-tanned. Idiomatic English = have a tan, have a sun tan.",,,,,"suntan.2","pale",,,"brown.1a",,,"suntan.1",,,"Popular explanation: a brown face."
2.2000000000000000e+01,3.6000000000000000e+01,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,8.0000000000000000e+00,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,0,0,0,,,,"1. A building by a railway line where a train stops to pick up passengers and goods. English = station, railway station.","2. A train whose engine is operated using steam as a means of power. English = steam train.",,,,,,,,,,,,,"station","railway station","steam train",,,,,,,,,,"1. To go somewhere by steam train.",,,,,"railway.station",,,,,,,"train.1a","station","train.2a","Popular explanation: a burst of steam and smoke from a steam-train."
2.3000000000000000e+01,3.8000000000000000e+01,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,9.0000000000000000e+00,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,,,,"1. A large shop that sells all kinds of food and household goods. English = supermarket.",,,,,,,,,,,,,,"supermarket",,,,,,,,,,,,,,,,,"supermarket",,,,,,,"shop.1a",,,
2.4000000000000000e+01,3.9000000000000000e+01,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,9.0000000000000000e+00,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,,,,,0,0,0,,,,"1. The ability someone has to understand things easily or plan things well. English = smartness, cleverness, intelligence.","2. A person who is very smart, clever, bright or intelligent.",,,,,,,,,,,,,"smartness","intelligence","cleverness","smart","clever","bright","intelligent",,,,,,"1. To be able to understand things easily or plan things well. English = (be) smart, (be) clever, (be) bright, (be) intelligent.",,,,,"smart","stupid.1","stupid.2","stupid.3",,,,"bright","clever .1a","genius","Popular explanation: brightness of the mind."
2.5000000000000000e+01,4.1000000000000000e+01,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,9.0000000000000000e+00,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,,,,"1. A magazine that contains stories told in pictures. English = comic, comic book.","2. A humorous drawing or series of drawings in a newspaper or magazine. English = cartoon.","3. A film in which all the characters and scenes are drawn rather than being real people or objects. English = cartoon.",,,,,,,,,,,,"comic","comic book","cartoon",,,,,,,,,,,,,,,"comic.1",,,,,,,"funny.2",,,"Popular explanation: making noise as you laugh (or, dialogue bubbles opening from the mouth)."
2.6000000000000000e+01,4.4000000000000000e+01,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,9.0000000000000000e+00,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,0,0,0,,,,"1. A round fruit that is juicy and sweet. It has a thick skin and is divided into sections inside. English = orange.","2. A colour between red and yellow. English = orange.",,,,,,,,,,,,,"orange",,,,,,,,,,,,"1. To have a colour which is between red and yellow. English = (be) orange.",,,,,"orange",,,,"lemon.1a","lemon.2",,,,,"Popular explanation: squeezing an orange."
2.7000000000000000e+01,4.5000000000000000e+01,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,9.0000000000000000e+00,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,"ORANGE + J",,,"1. A drink made from squeezed oranges. English = orange juice.",,,,,,,,,,,,,,"orange juice",,,,,,,,,,,,,,,,,"orange juice",,,,"orange",,,,,,"Popular explanation: 'orange' + the letter 'j'."
2.8000000000000000e+01,4.9000000000000000e+01,,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,,,,0,0,0,,,,"1. The quality of being very good indeed. English = excellence.","2. The quality of being extremely beautiful, pleasant, or satisfying.","3. The quality of being very beautiful or impressive. English = magnificence.",,,,,,,,,,,,"excellence","magnificence","superb","excellent","splendid","exquisite","magnificent",,,,,,"1. To be very good indeed. English = (be) superb, (be) excellent, (be) splendid.","2. To be extremely beautiful, pleasant or satisfying. English = (be) exquisite.","3. To be extremely good, beautiful, or impressive. English = (be) magnificent.",,,"superb","awful.1","terrible","horrible.1a",,,,"excellent",,,"Popular explanation: culturally shared gesture."
2.9000000000000000e+01,5.0000000000000000e+01,"1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,0,0,0,,,,"1. Things which you can put into your mouth, chew and then swallow. English = food.","2. An occasion when people eat or the quantity of food that they eat on that occasion. English = meal.",,,,,,,,,,,,,"food","meal","eat",,,,,,,,,,"1. To put something in your mouth, chew it, and swallow it. English = eat.",,,,,"eat.1a",,,,"grapes.1a","take.tablet.1a",,,,,"Popular explanation: putting food in the mouth by hand."
3.0000000000000000e+01,5.1000000000000000e+01,"2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,0,0,0,,,,"1. The main meal of the day. English = dinner.",,,,,,,,,,,,,,"dinner",,,,,,,,,,,,"1. To eat the main meal of the day; to eat dinner.",,,,,"dinner.2",,,,"breakfast.1","lunch.1a",,"dinner.1",,,"Popular explanation: putting food in the mouth by hand."
3.1000000000000000e+01,5.2000000000000000e+01,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,,,,,0,0,0,,"EAT + MORNING","The two parts of this compound ('eat' and 'morning') can also be made in the reverse order (ie, 'morning' + 'eat').","1. The first meal of the day, which is usually eaten early in the morning. English = breakfast.",,,,,,,,,,,,,,"breakfast",,,,,,,,,,,,,,,,,"breakfast.1",,,,"dinner.1","dinner.2","lunch.1a","breakfast.2",,,"Popular explanation: eating in the morning."
3.2000000000000000e+01,5.3000000000000000e+01,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,0,0,0,"EAT + ROOM",,,"1. The room in a house where people have their meals, or a room in a hotel where meals are served. English = dining room.",,,,,,,,,,,,,,"dining room",,,,,,,,,,,,,,,,,"dining room",,,,"kitchen.1","lounge room",,,,,"Popular explanation: eating room."
3.3000000000000000e+01,5.6000000000000000e+01,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,,"BROWN + BODY",,"1. The condition of having skin which has turned an attractive brown colour because you have been in the sun. English = tan, suntan.",,,,,,,,,,,,,,"tan","suntan","brown","tanned","sun-tanned",,,,,,,,"1. Of a person, to have skin which is darker than usual because they have been in the sun. English = (be) brown, (be) tanned, (be) sun-tanned. Idiomatic English = have a tan, have a sun tan.",,,,,"suntan.1","pale",,,,,,"suntan.2",,,"Popular explanation: a brown body."
3.4000000000000000e+01,6.1000000000000000e+01,,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,,,,,0,0,0,,,,"1. A person who reports the misdemeanours, true or fictitious, of their friends, peers, relatives, etc. English = telltale, informer, pimp. Informal English = dobber.","2. A person who tells other people things that you did not want them to know. Informal English = blabbermouth, big mouth.","3. Especially in the Catholic religion, a religious act in which you tell a priest about your sins and ask for forgiveness. English = confession.",,,,,,,,,,,,"telltale","informer","dobber","blabbermouth","confess","tell tales","inform","dob","blab","confession","pimp",,"1. To report the misdemeanours, true or fictitious, of your friends, peers, or relatives. English = tell tales, inform, pimp. Informal English = dob, dob in.","2. To reveal secrets. English = blab.","3. Especially in the Catholic religion, to tell a priest about your sins and ask for forgiveness. English = confess.",,,"blab.1a","seal.one's.lips",,,"gossip.1a",,,"pimp","comfession",,"Popular explanation: words coming out of your mouth."
3.5000000000000000e+01,6.3000000000000000e+01,,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,,,,,0,0,0,,,,"1. A loud call or cry made by a person. English = shout, yell.","2. A short, loud noise made by a dog. English = bark.",,,,,,,,,,,,,"shout","yell","bark","blow","blow out",,,,,,,,"1. Of a person, to make a loud call or cry. English = shout, yell.","2. To say words as loudly as you can, so that you can be heard from a long distance away. English = shout.","3. Of a dog, to make a short, loud noise, once or several times. English = bark.","4. To send out a stream of air from your mouth, especially at a flame or a candle so that it stops burning. English = blow, blow out.",,"shout","mum.2",,,,,,"scream","yell.1a","yell.2a","Popular explanation: sound or words radiating out of your mouth."
3.6000000000000000e+01,6.4000000000000000e+01,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,0,0,0,,"EAT + DROP",,"1. Something which is nonsense, completely untrue, or not worth taking seriously. English = bullshit, rubbish.",,,,,,"1. Used alone to tell someone that what they have said is nonsense or completely untrue. English = 'Bullshit!'","2. Used alone to express your disgust at something such as a food. English = 'Yuk!'",,,,,,,"bullshit","rubbish","hate","loathe","yuk",,,,,,,,"1. To dislike something quite strongly. English = hate, loathe.","2. To reject, refuse or dismiss something because you do not like it.","3. Of food, to spit out something because it tastes horrible.",,,"bullshit.2a",,,,,,,"bullshit.1","bullshit.3a","rubbish","Popular explanation: getting rid of something distasteful from the mouth."
3.7000000000000000e+01,6.5000000000000000e+01,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,0,,,"Appears to be ASL loan sign, but interestingly some Auslan signers interpret it as 'wrong' initialised for 'e' and sign it lower in space.","1. All the wicked and bad things that happen in the world. English = evil.",,,,,,,,,,,,,,"evil",,,,,,,,,,,,"1. Of a person, to be very bad and to enjoy doing things that harm other people. English = (be) evil.","2. Of actions, to cause a great deal of harm to people. English = (be) evil.",,,,"evil",,,,,,,"mistake.2","devil.1a",,
3.8000000000000000e+01,6.6000000000000000e+01,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,0,0,0,,,,"1. Partly digested food and drink that has come back up from someone's stomach and out through their mouth. English = vomit, sick.",,,,,,,,,,,,,,"vomit","sick","throw up",,,,,,,,,,"1. Of food and drink, to come back up from your stomach and out through your mouth, usually because you are ill. English = vomit, (be) sick. Idiomatic English = throw up.",,,,,"sick.3",,,,"sick.1","sick.2a",,"vomit.1a",,,"Popular explanation: vomit coming out of your mouth."
3.9000000000000000e+01,6.7000000000000000e+01,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.2000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,0,,,,"1. A red mark left on the neck or face as a result of enthusiastic and passionate kissing and biting. English = love-bite.",,,,,,,,,,,,,,"love-bite",,,,,,,,,,,,"1. To give someone a love-bite.","2. To be kissed, to be given a kiss.",,,,"love-bite",,,,,,,"kiss.1","kiss.2a",,"Popular explanation: a mouth kissing the neck."
4.0000000000000000e+01,6.8000000000000000e+01,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.2000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. A white starchy substance that is obtained from the trunks of some palm trees. It is used for making sweet puddings and for thickening sauces. English = sago.","2. A sweet pudding made from sago; sago pudding.",,,,,,,,,,,,,"sago",,,,,,,,,,,,,,,,,"sago",,,,,,,,,,"Popular explanation: the lumps often found in sago pudding."
4.1000000000000000e+01,6.9000000000000000e+01,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.2000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,0,,,,,,,,,,"1. Used alone to express your deep feeling of emotion about something that has happened (sadness, pity, sympathy). You feel a tightness in your throat and face which makes it difficult to speak or control your face without showing this emotion.","In this situation, people often gasp or cover their mouths or faces with their hands. English speakers, if they are not speechless with emotion, might say something like: 'Oh my God!'.",,,,,,,"pity","sorry",,,,,,,,,,,"1. To have a very strong feeling of emotion about something that has happened (sadness, pity, sympathy, etc.) which physically makes you feel tense, as if you were about to cry, and unable to speak or communicate without showing this emotion.","English = pity, feel pity for, feel sorry for. Idiomatic English = have or get a lump in your throat.","3. To be on the verge of an unhappy or unwanted display of emotion.",,,"pity.1",,,,,,,"express","poor.1a",,"Popular explanation: a lump or tightness in your throat due to strong emotion."
4.2000000000000000e+01,7.2000000000000000e+01,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,,,,"1. The degree symbol, written as a small superscript zero after a number.","2. A unit of measurement that is used when expressing temperatures. English = degree.","3. A unit of measurement that is used when expressing angles and also latitude and longitude. English = degree.",,,,,,,,,,,,"degree",,,,,,,,,,,,,,,,,"degree",,,,"percent.1a",,,,,,"Popular explanation: the shape of the degree symbol or zero."
4.3000000000000000e+01,7.7000000000000000e+01,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0000000000000001e-01,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,"GO.FORTH + E",,"1. The teaching of Christianity, especially to people who are not Christians, stressing evangelical beliefs. English = evangelism.","2. A person who travels from place to place in order to try to convert people to Christianity. English = evangelist.",,,,,,,,,,,,,"evangelism","evangelical","evangelist",,,,,,,,,,"1. Of Christians and Christian beliefs, to emphasise the importance of the four gospels and the need for personal belief in Christ in order to obtain salvation. English = (be) evangelical.",,,,,"evangelism",,,,,,,,,,
